"0301301009";"DICHTUNG";2.05;"01"
"0301301012";"DICHTUNG";8.96;"01"
"0301301017";"UEBERWURFMUTTER";3.58;"01"
"0301301018";"VERSCHLUSSKAPPE";2.18;"01"
"0301302020";"ANLAUFSCHEIBE";0.45;"01"
"0301302031";"TELLERFEDER";9.54;"01"
"0301302060";"RUNDDICHTRING";9.41;"01"
"0301302061";"RUNDDICHTRING";8.51;"01"
"0301306035";"PLOMBE";0.45;"01"
"0301308002";"STELLSCHRAUBE";0.45;"01"
"0301314002";"ABTRIEBSTOPF";6.98;"01"
"0301314005";"WINKELSCHEIBE";1.79;"01"
"0301314011";"SPRENGRING";0.45;"01"
"0301314012";"SPRENGRING";3.01;"01"
"0301317002";"KOLBEN";33.86;"01"
"0301317003";"TELLERFEDER";4.16;"01"
"0301317011";"KOLBEN";88.32;"01"
"0301317015";"SPRENGRING";1.66;"01"
"0301317016";"PASSFEDER";1.02;"01"
"0301317017";"ENDLAMELLE";33.86;"01"
"0301322013";"SCHUTZGITTER";1.34;"01"
"0301323012";"DECKEL";24.96;"01"
"0301323013";"DICHTUNG";4.22;"01"
"0301323024";"WAEHLSCHIEBER";6.98;"01"
"0301323029";"KUPPLUNGSVENTIL";3.01;"01"
"0301323045";"DRUCKFEDER";1.73;"01"
"0301323058";"FUEHRUNGSHUELSE";1.15;"01"
"0301323075";"DICHTUNG";1.41;"01"
"0301323081";"VENTILKOLBEN";11.39;"01"
"0301323085";"DRUCKFEDER";0.45;"01"
"0301323087";"DRUCKFEDER";0.45;"01"
"0301323090";"DRUCKFEDER";1.09;"01"
"0301323091";"DRUCKFEDER";0.45;"01"
"0301323092";"VENTILBLENDE";1.09;"01"
"0301323093";"VENTILBLENDE";0.70;"01"
"0301323094";"VENTILBLENDE";1.02;"01"
"0301323095";"VENTILBLENDE";1.02;"01"
"0301323096";"VENTILBLENDE";1.02;"01"
"0301323101";"DRUCKFEDER";0.58;"01"
"0301323118";"DRUCKFEDER";1.22;"01"
"0301324006";"SCHENKELFEDER";1.34;"01"
"0301325008";"GETR.VERLAENGG.";119.68;"01"
"0301331002";"KOLBEN";32.06;"01"
"0301331006";"HALTERING";0.45;"01"
"0301331023";"FREILAUFRING";31.17;"01"
"0301331031";"TELLERFEDER";5.63;"01"
"0301332015";"SPRENGRING";2.05;"01"
"0301332020";"AXIALSCHEIBE";0.70;"01"
"0301332025";"AXIALSCHEIBE";1.09;"01"
"0301332029";"TELLER";3.52;"01"
"0301332035";"HOHLRAD";162.56;"01"
"0301332036";"HOHLRAD";113.92;"01"
"0301333005";"FUEHRUNGSBOLZEN";9.28;"01"
"0301333012";"BUCHSE";6.27;"01"
"0501004186";"OELKUEHLER";389.12;"01"
"0501004608";"FILTER";23.42;"01"
"0501004609";"FILTER";22.85;"01"
"0501004925";"FILTER";20.48;"01"
"0501005184";"FILTER";33.22;"01"
"0501005185";"FILTER";20.16;"01"
"0501005333";"WANDLER";446.72;"01"
"0501005404";"WANDLER";477.44;"01"
"0501005614";"WANDLER";477.44;"01"
"0501005998";"FILTER";20.54;"01"
"0501006460";"FILTER";19.01;"01"
"0501006994";"FILTER";18.50;"01"
"0501204691";"FREILAUFKAEFIG";32.32;"01"
"0501204819";"DIFFERENTIAL";487.68;"01"
"0501205127";"ANTRIEBSWELLE";90.88;"01"
"0501206537";"OELWANNE";33.86;"01"
"0501206647";"FREILAUF";38.85;"01"
"0501206770";"OELKUEHLER";183.04;"01"
"0501206934";"TACHOGEBER";46.85;"01"
"0501206997";"DRUCKREGLER";431.36;"01"
"0501207060";"FREILAUFKAEFIG";26.18;"01"
"0501207061";"FREILAUFKAEFIG";30.91;"01"
"0501207086";"FREILAUF";32.06;"01"
"0501207101";"FREILAUF";24.51;"01"
"0501207393";"FREILAUF";24.13;"01"
"0501207448";"SCHALTER";68.48;"01"
"0501207453";"SCHALTER";154.88;"01"
"0501207547";"TACHOHUELSE";7.81;"01"
"0501207548";"SCHALTER";165.12;"01"
"0501207661";"SCHALTER";424.96;"01"
"0501207662";"OELKUEHLER";158.72;"01"
"0501207669";"OELKUEHLER";231.68;"01"
"0501207684";"ANTRIEBSWELLE";118.40;"01"
"0501207753";"SCHALTER";417.28;"01"
"0501208136";"FREILAUF";32.13;"01"
"0501208143";"SCHALTER";304.64;"01"
"0501208151";"FREILAUF";23.62;"01"
"0501208220";"SCHALTER";87.04;"01"
"0501208353";"DRUCKREGLER";118.40;"01"
"0501208413";"SCHALTER";147.20;"01"
"0501208496";"SCHALTER";131.84;"01"
"0501208542";"DRUCKREGLER";76.80;"01"
"0501208543";"TACHOGEBER";13.18;"01"
"0501208616";"KOLBEN";19.65;"01"
"0501208640";"OELBEHAELTER";21.63;"01"
"0501208727";"BREMSBAND";29.31;"01"
"0501208747";"BREMSBAND";14.91;"01"
"0501208766";"ENTLUEFTER";4.86;"01"
"0501208833";"BREMSBAND";30.91;"01"
"0501208844";"ENTLUEFTER";4.42;"01"
"0501208847";"BREMSBAND";16.26;"01"
"0501208862";"SCHALTER";199.68;"01"
"0501208881";"BREMSBAND";15.04;"01"
"0501208900";"SCHALTER";143.36;"01"
"0501208938";"SCHALTER";417.28;"01"
"0501209079";"SCHALTER";441.60;"01"
"0501209251";"FILTER";17.15;"01"
"0501209253";"O-RING";1.73;"01"
"0501209411";"ARRETIERBUCHSE";7.04;"01"
"0501209535";"SCHALTER";344.32;"01"
"0501209606";"WAERMETAUSCHER";135.68;"01"
"0501209688";"INDUKTIVGEBER";42.30;"01"
"0501209749";"FILTER";0.64;"01"
"0501209800";"HALTEBUEGEL";38.08;"01"
"0501209875";"DRUCKREGLER";76.80;"01"
"0501209919";"SCHALTER";28.61;"01"
"0501209925";"WAERMETAUSCHER";131.84;"01"
"0501209948";"DRUCKREGLER";54.91;"01"
"0501209953";"SCHALTER";115.20;"01"
"0501209956";"SCHALTER";272.64;"01"
"0501209968";"SCHALTER";189.44;"01"
"0501209971";"HALTEBUEGEL";9.54;"01"
"0501209988";"FREILAUF";59.46;"01"
"0501210019";"DRUCKREGLER";131.84;"01"
"0501210060";"DRUCKREGLER";58.30;"01"
"0501210061";"DRUCKREGLER";56.70;"01"
"0501210101";"BREMSBAND";22.72;"01"
"0501210179";"ENTLUEFTER";0.90;"01"
"0501210217";"TACHOANSCHL.ST.";33.73;"01"
"0501210220";"TACHOANSCHL.ST.";33.79;"01"
"0501210238";"SCHALTER";417.28;"01"
"0501210280";"SCHRAUBKAPPE";0.58;"01"
"0501210388";"FILTER";15.81;"01"
"0501210474";"DREHZAHLGEBER";24.58;"01"
"0501210596";"DREHZAHLGEBER";39.17;"01"
"0501210632";"WAERMETAUSCHER";307.20;"01"
"0501210664";"TACHOANSCHL.ST.";39.94;"01"
"0501210725";"DRUCKREGLER";131.84;"01"
"0501210740";"SCHALTER";101.76;"01"
"0501211036";"SCHALTER";272.64;"01"
"0501211043";"FILTER";25.34;"01"
"0501211253";"SCHALTER";273.92;"01"
"0501211272";"BEHAELTER";25.28;"01"
"0501211286";"ENTLUEFTER";2.82;"01"
"0501211935";"DIFFERENTIAL";622.08;"01"
"0501211936";"DIFFERENTIAL";519.68;"01"
"0501212190";"FUEHRUNGSHUELSE";5.82;"01"
"0501212202";"TACHOANSCHL.ST.";19.84;"01"
"0501212401";"OELFILTER";25.54;"01"
"0501212583";"FILTER";85.12;"01"
"0501212866";"DRUCKREGLER";44.93;"01"
"0501212867";"DRUCKREGLER";44.93;"01"
"0501212914";"ENTLUEFTER";3.78;"01"
"0501212931";"ADAPTER";2.69;"01"
"0501212940";"ADAPTER";4.16;"01"
"0501212967";"KOLBEN";16.00;"01"
"0501212974";"OELFILTER";25.15;"01"
"0501213014";"DIFFERENTIAL";526.08;"01"
"0501213025";"OELKUEHLER";250.88;"01"
"0501213244";"ENTLUEFTERROHR";4.03;"01"
"0501213271";"ROHRLEITUNG";40.77;"01"
"0501213272";"ROHRLEITUNG";51.01;"01"
"0501213359";"OELFILTER";24.96;"01"
"0501300915";"ENTLUEFTER";1.92;"01"
"0501305955";"KABELKLEMME";0.45;"01"
"0501306310";"DICHTRING";3.97;"01"
"0501306311";"RECHTECKRING";1.86;"01"
"0501306358";"TACHOSCHNECKE";28.93;"01"
"0501306677";"DECKEL";5.89;"01"
"0501306680";"O-RING";5.70;"01"
"0501306951";"STELLSCHRAUBE";1.02;"01"
"0501307300";"KEG.ROLLENLAGER";18.69;"01"
"0501307301";"AUSSENRING";12.35;"01"
"0501307341";"SPANGE";1.02;"01"
"0501307342";"TACHORITZEL";23.94;"01"
"0501307343";"TACHOHUELSE";5.95;"01"
"0501307682";"TACHOSCHNECKE";3.14;"01"
"0501307869";"MAGNETVENTIL";192.00;"01"
"0501308003";"KABELKLEMME";0.64;"01"
"0501308004";"KABELKLEMME";0.96;"01"
"0501308397";"WELLENDICHTRING";2.24;"01"
"0501308407";"6KT.SCHRAUBE";0.58;"01"
"0501308523";"DRUCKFEDER";0.45;"01"
"0501308528";"STOESSEL";0.58;"01"
"0501308531";"TACHOSCHNECKE";20.48;"01"
"0501308534";"LAGERDECKEL";5.57;"01"
"0501308535";"KAPPE";0.45;"01"
"0501308540";"WELLENDICHTRING";8.83;"01"
"0501308541";"O-RING";0.96;"01"
"0501308547";"SCHEIBE";1.47;"01"
"0501308593";"STOPFEN";0.45;"01"
"0501308594";"STOPFEN";0.45;"01"
"0501308608";"SCHELLE";11.97;"01"
"0501308643";"VERSCHL.STOPFEN";0.45;"01"
"0501308668";"ABSCHIRMBLECH";2.94;"01"
"0501308675";"SICHERG.SCHEIBE";0.45;"01"
"0501308763";"ABSTUETZUNG";0.45;"01"
"0501308857";"SICHERUNGSBLECH";2.05;"01"
"0501308879";"SCHELLE";2.75;"01"
"0501309005";"DICHTUNG";7.74;"01"
"0501309006";"DICHTUNG";6.46;"01"
"0501309030";"RECHTECKRING";2.69;"01"
"0501309031";"RECHTECKRING";2.18;"01"
"0501309151";"OELROHR";6.53;"01"
"0501309195";"VERSCHLUSSKAPPE";0.96;"01"
"0501309257";"RECHTECKRING";8.96;"01"
"0501309356";"DICHTRING";2.94;"01"
"0501309551";"ANTRIEBSWELLE";68.48;"01"
"0501309552";"KAPPE";0.96;"01"
"0501309853";"TACHOSCHNECKE";19.01;"01"
"0501310055";"TACHOSCHNECKE";21.89;"01"
"0501310320";"SCHALTER";126.72;"01"
"0501310321";"SCHALTER";124.16;"01"
"0501310322";"SCHALTER";87.04;"01"
"0501310394";"TACHORITZEL";4.42;"01"
"0501310401";"INDUKTIVGEBER";23.94;"01"
"0501310451";"TACHOSCHNECKE";2.62;"01"
"0501310610";"SCHLAUCHHALTER";0.58;"01"
"0501310661";"GEHAEUSE";0.58;"01"
"0501310662";"GEHAEUSE";0.90;"01"
"0501310721";"SCHELLE";1.41;"01"
"0501310763";"DICHTUNG";3.46;"01"
"0501310764";"DICHTUNG";4.16;"01"
"0501310808";"WANDLERGLOCKE";243.20;"01"
"0501310849";"SIEB";14.91;"01"
"0501310912";"SCHALTER";62.53;"01"
"0501310972";"GEHAEUSE";0.51;"01"
"0501310999";"USITRING";0.45;"01"
"0501311070";"VERSCHLUSSKAPPE";1.09;"01"
"0501311086";"INDUKTIVGEBER";27.14;"01"
"0501311217";"SIEB";1.15;"01"
"0501311246";"GEHAEUSE";1.15;"01"
"0501311459";"SCHALTER";87.04;"01"
"0501311460";"SCHALTER";87.04;"01"
"0501311474";"MAGNETRING";5.70;"01"
"0501311497";"OELSIEB";13.18;"01"
"0501311515";"TACHORITZEL";6.78;"01"
"0501311516";"TACHOSCHNECKE";24.96;"01"
"0501311525";"LAGERBUCHSE";2.24;"01"
"0501311538";"LAGERBUCHSE";2.37;"01"
"0501311552";"LAGERBUCHSE";1.02;"01"
"0501311626";"HEBEL";17.79;"01"
"0501311653";"SIEB";1.09;"01"
"0501311813";"LAGERBUCHSE";1.09;"01"
"0501311843";"DRUCKREGLER";209.92;"01"
"0501312161";"SCHRAUBKAPPE";0.45;"01"
"0501312305";"SCHUTZKAPPE";0.45;"01"
"0501312434";"KLAMMER";0.45;"01"
"0501312435";"KABELKLEMME";0.45;"01"
"0501312439";"LAGERBUCHSE";1.15;"01"
"0501312446";"O-RING";1.09;"01"
"0501312839";"LAGERBUCHSE";3.14;"01"
"0501312862";"Befestigungsmutter";8.90;"01"
"0501312863";"MUTTER";8.00;"01"
"0501312897";"STAUBKAPPE";0.70;"01"
"0501312903";"TELLERFEDER";9.09;"01"
"0501312904";"TELLERFEDER";12.48;"01"
"0501312906";"TELLERFEDER";10.75;"01"
"0501313067";"VERSCHL.STOPFEN";2.11;"01"
"0501313068";"VERSCHL.STOPFEN";2.05;"01"
"0501313167";"HALTEBLECH";14.85;"01"
"0501313177";"SIEB";2.56;"01"
"0501313183";"GUMMIDICHTUNG";1.02;"01"
"0501313372";"MAGNETVENTIL";158.72;"01"
"0501313406";"SCHALTER";36.22;"01"
"0501313410";"SPANNHUELSE";0.45;"01"
"0501313411";"HALTER";0.51;"01"
"0501313477";"MAGNETRING";5.89;"01"
"0501313484";"O-RING";0.45;"01"
"0501313506";"MAGNETVENTIL";21.95;"01"
"0501313514";"SCHUTZKAPPE";0.45;"01"
"0501313569";"BUCHSE";3.26;"01"
"0501313570";"TELLERFEDER";10.56;"01"
"0501313571";"TELLERFEDER";10.56;"01"
"0501313572";"TELLERFEDER";12.67;"01"
"0501313573";"TELLERFEDER";8.06;"01"
"0501313574";"TELLERFEDER";4.86;"01"
"0501313575";"TELLERFEDER";7.74;"01"
"0501313580";"KOLBEN";23.17;"01"
"0501313586";"SCHLAUCH";6.72;"01"
"0501313672";"WINKELSCHEIBE";1.86;"01"
"0501313673";"WINKELSCHEIBE";0.64;"01"
"0501313674";"WINKELSCHEIBE";1.15;"01"
"0501313675";"WINKELSCHEIBE";1.02;"01"
"0501313691";"DICHTUNG";9.66;"01"
"0501313694";"RECHTECKRING";2.43;"01"
"0501313730";"AXIALSCHEIBE";0.64;"01"
"0501313733";"ANLAUFSCHEIBE";1.92;"01"
"0501313735";"AXIALSCHEIBE";1.79;"01"
"0501313796";"INDUKTIVGEBER";64.00;"01"
"0501313800";"MAGNET";8.83;"01"
"0501313993";"KABELKLEMME";0.45;"01"
"0501314021";"BUCHSE";0.77;"01"
"0501314023";"BUCHSE";1.02;"01"
"0501314025";"BUCHSE";2.69;"01"
"0501314065";"VERSCHL.STOPFEN";0.45;"01"
"0501314345";"SCHRAUBE";1.41;"01"
"0501314424";"TELLERFEDER";3.33;"01"
"0501314432";"INDUKTIVGEBER";18.94;"01"
"0501314466";"SCHRAUBE";0.90;"01"
"0501314492";"HALTEKLAMMER";1.02;"01"
"0501314578";"DICHTRING";1.22;"01"
"0501314585";"VERSCHLUSSKAPPE";1.86;"01"
"0501314606";"TELLERFEDER";10.50;"01"
"0501314638";"FREILAUF";39.23;"01"
"0501314642";"WINKELSCHEIBE";0.58;"01"
"0501314645";"GUMMITEIL";4.10;"01"
"0501314708";"TELLERFEDER";4.67;"01"
"0501314748";"MAGNETVENTIL";27.58;"01"
"0501314754";"KOLBEN";19.39;"01"
"0501314761";"KOLBEN";24.06;"01"
"0501314765";"FEDERLAMELLE";3.01;"01"
"0501314768";"FEDERLAMELLE";11.01;"01"
"0501314780";"ABDECKKAPPE";0.77;"01"
"0501314809";"ENTLUEFT.DECKEL";0.51;"01"
"0501314851";"ENTLUEFTERROHR";1.92;"01"
"0501314858";"TELLERFEDER";6.98;"01"
"0501314899";"DICHTUNG";8.19;"01"
"0501314980";"DICHTHUELSE";2.11;"01"
"0501314981";"DICHTHUELSE";0.45;"01"
"0501314984";"BOLZEN";2.69;"01"
"0501315012";"MAGNETRING";4.29;"01"
"0501315033";"KLEMME";0.45;"01"
"0501315053";"TELLERFEDER";19.84;"01"
"0501315055";"KLAMMER";0.45;"01"
"0501315073";"DICHTRING";1.54;"01"
"0501315117";"TELLERFEDER";3.46;"01"
"0501315118";"VERSCHL.SCHR.";1.66;"01"
"0501315119";"VERSCHL.SCHR.";5.70;"01"
"0501315129";"BUCHSE";1.86;"01"
"0501315132";"STOPFEN";0.90;"01"
"0501315134";"STOPFEN";1.34;"01"
"0501315137";"HALTER";0.45;"01"
"0501315183";"FILTER";17.86;"01"
"0501315184";"FILTER";17.02;"01"
"0501315320";"TELLERFEDER";4.22;"01"
"0501315340";"OELROHR";10.24;"01"
"0501315341";"OELROHR";8.19;"01"
"0501315342";"OELROHR";11.78;"01"
"0501315343";"OELROHR";11.26;"01"
"0501315344";"OELROHR";7.30;"01"
"0501315346";"ROHR";11.84;"01"
"0501315427";"TELLERFEDER";5.57;"01"
"0501315430";"WELLFEDER";6.27;"01"
"0501315431";"KABELKLEMME";0.45;"01"
"0501315432";"SAUGROHR";3.71;"01"
"0501315455";"VERSCHL.STOPFEN";0.45;"01"
"0501315488";"WELLFEDER";5.95;"01"
"0501315493";"TELLERFEDER";4.10;"01"
"0501315494";"TELLERFEDER";5.89;"01"
"0501315497";"KLEBESCHILD";1.15;"01"
"0501315504";"DICHTHUELSE";1.73;"01"
"0501315546";"FILTER";4.03;"01"
"0501315573";"DIFFERENTIAL";753.92;"01"
"0501315643";"STOPFEN";0.64;"01"
"0501315746";"WELLFEDER";11.20;"01"
"0501315814";"KLEBESCHILD";1.15;"01"
"0501315821";"DICHTUNG";2.43;"01"
"0501315829";"TACHORITZEL";15.42;"01"
"0501315919";"TELLERFEDER";5.12;"01"
"0501315922";"TELLERFEDER";4.99;"01"
"0501315923";"TELLERFEDER";4.22;"01"
"0501315926";"TELLERFEDER";4.42;"01"
"0501315929";"TELLERFEDER";5.95;"01"
"0501315931";"TELLERFEDER";4.42;"01"
"0501315932";"TELLERFEDER";6.91;"01"
"0501315942";"MAGNETVENTIL";26.18;"01"
"0501315943";"WELLFEDER";4.48;"01"
"0501315965";"OELROHR";10.18;"01"
"0501316032";"DICHTUNG";1.86;"01"
"0501316038";"KLEBESCHILD";1.22;"01"
"0501316059";"STAUBKAPPE";1.41;"01"
"0501316134";"KOLBEN";22.66;"01"
"0501316138";"KAPPE";0.45;"01"
"0501316145";"RITZEL";12.86;"01"
"0501316182";"WELLFEDER";6.98;"01"
"0501316203";"VERSCHLUSSKAPPE";2.50;"01"
"0501316234";"SCHEIBE";0.70;"01"
"0501316280";"WELLFEDER";4.16;"01"
"0501316281";"WELLFEDER";4.42;"01"
"0501316282";"Wellfeder";4.10;"01"
"0501316283";"WELLFEDER";4.29;"01"
"0501316284";"WELLFEDER";3.58;"01"
"0501316285";"TELLERFEDER";5.89;"01"
"0501316463";"MAGNETVENTIL";25.41;"01"
"0501316609";"WELLFEDER";5.63;"01"
"0501316666";"VERSCHL.STOPFEN";0.45;"01"
"0501316760";"WELLFEDER";3.90;"01"
"0501316761";"WELLFEDER";3.90;"01"
"0501316967";"MAGNETVENTIL";25.60;"01"
"0501317564";"TACHORITZEL";15.42;"01"
"0501317694";"TELLERFEDER";5.89;"01"
"0501317696";"ABDECKKAPPE";0.45;"01"
"0501317781";"POSIT.SCHALTER";72.96;"01"
"0501317914";"VERSCHL.STOPFEN";0.45;"01"
"0501317994";"POSIT.SCHALTER";80.00;"01"
"0501318015";"POSIT.SCHALTER";72.32;"01"
"0501318571";"TELLERFEDER";3.84;"01"
"0501318572";"VERSCHL.SCHR.";1.22;"01"
"0501318717";"SCHUTZKAPPE";0.45;"01"
"0501318771";"SCHUTZKAPPE";0.70;"01"
"0501318899";"HALTEBLECH";0.45;"01"
"0501318900";"ENTLUEFTERROHR";0.70;"01"
"0501318901";"KABELKLEMME";0.96;"01"
"0501318903";"KABELKLEMME";0.70;"01"
"0501318958";"DICHTUNG";10.24;"01"
"0501318960";"VERSCHL.SCHR.";1.60;"01"
"0501319012";"O-RING";0.45;"01"
"0501319031";"KABELKLEMME";1.22;"01"
"0501319037";"MAGNETVENTIL";28.35;"01"
"0501319081";"WELLFEDER";5.76;"01"
"0501319082";"WELLFEDER";5.50;"01"
"0501319142";"POSIT.SCHALTER";96.64;"01"
"0501319155";"TELLERFEDER";4.16;"01"
"0501319191";"POSIT.SCHALTER";98.56;"01"
"0501319270";"TELLERFEDER";7.17;"01"
"0501319272";"OELWANNE";89.60;"01"
"0501319279";"DICHTHUELSE";3.71;"01"
"0501319280";"DICHTHUELSE";4.35;"01"
"0501319281";"DICHTHUELSE";4.61;"01"
"0501319430";"DICHTRING";1.79;"01"
"0501319925";"POSIT.SCHALTER";101.76;"01"
"0501319926";"POSIT.SCHALTER";124.16;"01"
"0501320050";"BUNDMUTTER";1.92;"01"
"0501320086";"DICHTRING";1.66;"01"
"0501320264";"KABELKLEMME";0.45;"01"
"0501320279";"KABELKLEMME";0.45;"01"
"0501320289";"DICHTUNG";43.20;"01"
"0501320396";"SPANNHUELSE";0.45;"01"
"0501320452";"POSIT.SCHALTER";138.24;"01"
"0501320479";"STOPFEN";0.45;"01"
"0501320519";"POSIT.SCHALTER";144.64;"01"
"0501320617";"STOPFEN";0.45;"01"
"0501320754";"POSIT.SCHALTER";211.20;"01"
"0501320894";"KONDENSATOR";10.18;"01"
"0501320968";"DICHTUNG";11.65;"01"
"0501320984";"DICHTUNG";10.82;"01"
"0501321556";"OELWANNE";81.92;"01"
"0501321902";"POSIT.SCHALTER";236.80;"01"
"0501321903";"POSIT.SCHALTER";263.68;"01"
"0501321911";"KABELFUEHRUNG";3.07;"01"
"0630001093";"SCHEIBE";0.45;"01"
"0630005039";"SCHEIBE 8 NORMA";0.38;"01"
"0630050014";"USITRING";2.75;"01"
"0630050030";"USITRING";1.28;"01"
"0630302010";"FEDERSCHEIBE";0.45;"01"
"0630501005";"SICHERUNGSRING";0.45;"01"
"0630502104";"SICHERUNGSRING";3.26;"01"
"0630513074";"SPRENGRING";1.60;"01"
"0630513186";"SPRENGRING";0.38;"01"
"0630531031";"SICHERUNGSRING";0.51;"01"
"0630531205";"SICHERG.SCHEIBE";0.45;"01"
"0630531209";"HALBMONDRING";0.45;"01"
"0630531367";"SICHERG.SCHEIBE";0.45;"01"
"0630531397";"HALBMONDRING";0.45;"01"
"0630531398";"SCHLIESSRING";0.45;"01"
"0630532001";"V-RING";1.34;"01"
"0630532044";"SICHERUNGSRING";5.12;"01"
"0630532189";"ZACKENRING";0.45;"01"
"0630532800";"SICHERUNGSRING";0.45;"01"
"0631302165";"ZYLINDERSTIFT";0.45;"01"
"0631306043";"ZYLINDERSTIFT";0.45;"01"
"0631306044";"ZYLINDERSTIFT";1.02;"01"
"0631306045";"ZYLINDERSTIFT";0.45;"01"
"0631306078";"ZYLINDERSTIFT";0.51;"01"
"0631306184";"ZYLINDERSTIFT";0.45;"01"
"0631306721";"ZYLINDERSTIFT";0.58;"01"
"0631329048";"SPANNSTIFT";0.45;"01"
"0631330104";"SPANNSTIFT";0.45;"01"
"0631330148";"SPANNSTIFT";0.45;"01"
"0631330154";"SPANNSTIFT";0.58;"01"
"0632201012";"SCHELLE";0.45;"01"
"0632311318";"SCHLAUCHKLEMME";0.64;"01"
"0632311372";"SCHLAUCHKLEMME";0.70;"01"
"0632311601";"SCHLAUCHSCHELLE";2.69;"01"
"0632702871";"SCHLAUCH";15.55;"01"
"0634306153";"O-RING";1.22;"01"
"0634313246";"O-RING";26.24;"01"
"0634313430";"O-RING";0.96;"01"
"0634801173";"DICHTRING";0.51;"01"
"0634801287";"DICHTRING";0.45;"01"
"0634801323";"DICHTRING   MON";0.45;"01"
"0635290026";"AXIALSCHEIBE";0.45;"01"
"0635290065";"AXIALSCHEIBE";0.45;"01"
"0635290066";"Axiallager";0.64;"01"
"0635300040";"NADELKRANZ";6.02;"01"
"0635301153";"NADELLAGER";24.00;"01"
"0635301520";"NADELLAGER";34.11;"01"
"0635302030";"AXIALNADELKRANZ";6.14;"01"
"0635302051";"AXIALNADELKRANZ";1.34;"01"
"0635302090";"AXIALNADELLAGER";2.05;"01"
"0635302106";"AXIALNADELKRANZ";1.41;"01"
"0635302119";"AXIALNADELLAGER";3.39;"01"
"0635303035";"NADELHUELSE";2.88;"01"
"0635331212";"KUGELLAGER";19.84;"01"
"0635332050";"KUGELLAGER";61.06;"01"
"0635370023";"KEG.ROLLENLAGER";41.66;"03"
"0635470145";"NADELROLLE";0.45;"01"
"0635490016";"NADELROLLE";0.42;"03"
"0635900837";"KUGELLAGER";8.77;"01"
"0636010762";"6KT.SCHRAUBE";3.52;"01"
"0636015136";"6KT.SCHRAUBE";0.45;"01"
"0636015278";"6KT.SCHRAUBE";0.45;"01"
"0636015360";"6KT.SCHRAUBE";0.51;"01"
"0636015381";"6KT.SCHRAUBE";2.62;"01"
"0636015445";"6KT.SCHRAUBE";0.45;"01"
"0636015456";"6KT.SCHRAUBE";0.51;"01"
"0636020342";"6KT.SCHRAUBE";0.45;"01"
"0636021193";"6KT.SCHRAUBE";0.51;"01"
"0636021203";"6KT.SCHRAUBE";0.45;"01"
"0636021237";"6KT.SCHRAUBE";0.58;"01"
"0636023001";"6KT.SCHRAUBE";0.90;"01"
"0636023004";"6KT.SCHRAUBE";0.45;"01"
"0636023011";"6KT.SCHRAUBE";0.45;"01"
"0636023013";"6KT.SCHRAUBE";0.45;"01"
"0636023014";"6KT.SCHRAUBE";0.45;"01"
"0636023020";"6KT.SCHRAUBE";0.45;"01"
"0636023065";"6KT.SCHRAUBE";0.45;"01"
"0636024004";"6KT.SCHRAUBE";2.43;"01"
"0636024006";"6KT.SCHRAUBE";0.64;"01"
"0636024008";"6KT.SCHRAUBE";1.09;"01"
"0636024009";"6KT.SCHRAUBE";1.09;"01"
"0636024014";"6KT.SCHRAUBE";1.66;"01"
"0636024024";"6KT.SCHRAUBE";0.58;"01"
"0636024028";"6KT.SCHRAUBE";1.47;"01"
"0636024036";"6KT.SCHRAUBE";0.51;"01"
"0636024043";"6KT.SCHRAUBE";1.09;"01"
"0636024046";"6KT.SCHRAUBE";0.96;"01"
"0636024047";"6KT.SCHRAUBE";0.58;"01"
"0636024048";"6KT.SCHRAUBE";0.45;"01"
"0636024057";"6KT.SCHRAUBE";1.09;"01"
"0636024058";"6KT.SCHRAUBE";0.64;"01"
"0636024069";"6KT.SCHRAUBE";1.09;"01"
"0636024070";"6KT.SCHRAUBE";1.09;"01"
"0636024074";"6KT.SCHRAUBE";0.45;"01"
"0636024078";"6KT.SCHRAUBE";0.58;"01"
"0636024505";"6KT.SCHRAUBE";1.34;"01"
"0636024506";"6KT.SCHRAUBE";1.34;"01"
"0636024510";"6KT.SCHRAUBE";0.45;"01"
"0636024514";"6KT.SCHRAUBE";0.70;"01"
"0636024518";"6KT.SCHRAUBE";1.54;"01"
"0636024519";"6KT.SCHRAUBE";0.45;"01"
"0636024520";"6KT.SCHRAUBE";0.64;"01"
"0636024522";"6KT.SCHRAUBE";1.22;"01"
"0636025002";"6KT.SCHRAUBE";0.70;"01"
"0636025011";"6KT.SCHRAUBE";1.02;"01"
"0636025013";"6KT.SCHRAUBE";0.96;"01"
"0636025032";"6KT.SCHRAUBE";1.02;"01"
"0636025036";"6KT.SCHRAUBE";1.02;"01"
"0636025038";"6KT.SCHRAUBE";0.45;"01"
"0636025054";"6KT.SCHRAUBE";1.02;"01"
"0636025057";"6KT.SCHRAUBE";1.02;"01"
"0636025071";"6KT.SCHRAUBE";2.05;"01"
"0636025072";"6KT.SCHRAUBE";2.05;"01"
"0636025078";"6KT.SCHRAUBE";0.45;"01"
"0636031093";"SICHRG.SCHRAUBE";1.02;"01"
"0636031149";"TORXSCHRAUBE";0.45;"01"
"0636101773";"ZYL.SCHRAUBE M";0.38;"01"
"0636103132";"TORXSCHRAUBE";0.45;"01"
"0636103147";"TORXSCHRAUBE";0.96;"01"
"0636103157";"6KT.SCHRAUBE";1.66;"01"
"0636112012";"BLECHSCHRAUBE";0.45;"01"
