"0301301009","DICHTUNG","2.24","01"
"0301301010","HALTEWINKEL","1.54","01"
"0301301012","DICHTUNG","9.47","01"
"0301301017","UEBERWURFMUTTER","3.90","01"
"0301301018","VERSCHLUSSKAPPE","2.37","01"
"0301302004","ENDLAMELLE","19.26","01"
"0301302020","ANLAUFSCHEIBE","1.28","01"
"0301302031","TELLERFEDER","10.30","01"
"0301302037","AUSSENLAMELLE","14.02","01"
"0301302041","ANLAUFSCHEIBE","1.73","01"
"0301302043","SPRENGRING","1.92","01"
"0301302047","SCHEIBE","6.02","01"
"0301302051","STUETZRING","0.51","01"
"0301302052","SPRENGRING","0.45","01"
"0301302053","SPRENGRING","0.70","01"
"0301302054","SICHERG.SCHEIBE","0.83","01"
"0301302059","RUNDDICHTRING","6.53","01"
"0301302060","RUNDDICHTRING","10.18","01"
"0301302061","RUNDDICHTRING","9.02","01"
"0301306014","ROLLE","0.83","01"
"0301306022","VERBIND.STANGE","9.22","01"
"0301306035","PLOMBE","1.28","01"
"0301308002","STELLSCHRAUBE","1.28","01"
"0301314002","ABTRIEBSTOPF","7.36","01"
"0301314005","WINKELSCHEIBE","1.92","01"
"0301314011","SPRENGRING","1.28","01"
"0301314012","SPRENGRING","3.20","01"
"0301317002","KOLBEN","36.54","01"
"0301317003","TELLERFEDER","4.42","01"
"0301317011","KOLBEN","93.44","01"
"0301317013","AUSSENLAMELLE","3.52","01"
"0301317015","SPRENGRING","1.79","01"
"0301317016","PASSFEDER","1.02","01"
"0301317017","ENDLAMELLE","35.84","01"
"0301322013","SCHUTZGITTER","1.47","01"
"0301322019","WANDLERGLOCKE","302.08","01"
"0301323012","DECKEL","26.94","01"
"0301323013","DICHTUNG","4.54","01"
"0301323024","WAEHLSCHIEBER","7.55","01"
"0301323029","KUPPLUNGSVENTIL","3.20","01"
"0301323039","BLENDE","1.28","01"
"0301323045","DRUCKFEDER","1.86","01"
"0301323075","DICHTUNG","1.54","01"
"0301323085","DRUCKFEDER","1.28","01"
"0301323087","DRUCKFEDER","1.28","01"
"0301323090","DRUCKFEDER","1.28","01"
"0301323091","DRUCKFEDER","1.28","01"
"0301323092","VENTILBLENDE","1.28","01"
"0301323093","VENTILBLENDE","1.28","01"
"0301323094","VENTILBLENDE","1.28","01"
"0301323095","VENTILBLENDE","1.02","01"
"0301323096","VENTILBLENDE","1.02","01"
"0301323097","VENTILBLENDE","1.09","01"
"0301323101","DRUCKFEDER","0.58","01"
"0301323118","DRUCKFEDER","1.34","01"
"0301324006","SCHENKELFEDER","1.47","01"
"0301325008","GETR.VERLAENGG.","129.28","01"
"0301331002","KOLBEN","33.92","01"
"0301331006","HALTERING","1.28","01"
"0301331023","FREILAUFRING","33.02","01"
"0301331031","TELLERFEDER","6.08","01"
"0301332015","SPRENGRING","2.18","01"
"0301332020","AXIALSCHEIBE","0.70","01"
"0301332025","AXIALSCHEIBE","1.09","01"
"0301332029","TELLER","3.78","01"
"0301332032","STEGSTERN","3.97","01"
"0301332035","HOHLRAD","172.80","01"
"0301332036","HOHLRAD","120.32","01"
"0301333005","FUEHRUNGSBOLZEN","9.79","01"
"0301333009","VERSCHL.DECKEL","0.19","01"
"0301333012","BUCHSE","6.78","01"
"0501004186","OELKUEHLER","421.12","01"
"0501004608","FILTER","25.28","01"
"0501004609","FILTER","24.64","01"
"0501004925","FILTER","22.08","01"
"0501005184","FILTER","35.90","01"
"0501005998","FILTER","22.21","01"
"0501006460","FILTER","20.10","01"
"0501006994","FILTER","19.58","01"
"0501204691","FREILAUFKAEFIG","34.88","01"
"0501204819","DIFFERENTIAL","527.36","01"
"0501205127","ANTRIEBSWELLE","97.92","01"
"0501206647","FREILAUF","41.92","01"
"0501206770","OELKUEHLER","197.12","01"
"0501206934","TACHOGEBER","50.56","01"
"0501206997","DRUCKREGLER","464.64","01"
"0501207060","FREILAUFKAEFIG","28.22","01"
"0501207061","FREILAUFKAEFIG","33.41","01"
"0501207086","FREILAUF","34.62","01"
"0501207101","FREILAUF","26.50","01"
"0501207393","FREILAUF","25.54","01"
"0501207448","SCHALTER","74.24","01"
"0501207453","SCHALTER","897.28","01"
"0501207547","TACHOHUELSE","8.38","01"
"0501207548","SCHALTER","179.20","01"
"0501207662","OELKUEHLER","170.24","01"
"0501207669","OELKUEHLER","249.60","01"
"0501207684","ANTRIEBSWELLE","128.00","01"
"0501207753","SCHALTER","450.56","01"
"0501208136","FREILAUF","34.69","01"
"0501208143","SCHALTER","328.96","01"
"0501208151","FREILAUF","25.47","01"
"0501208220","SCHALTER","94.08","01"
"0501208353","DRUCKREGLER","128.00","01"
"0501208413","SCHALTER","158.72","01"
"0501208496","SCHALTER","142.08","01"
"0501208542","DRUCKREGLER","82.56","01"
"0501208543","TACHOGEBER","14.27","01"
"0501208616","KOLBEN","21.25","01"
"0501208640","OELBEHAELTER","23.30","01"
"0501208727","BREMSBAND","31.68","01"
"0501208747","BREMSBAND","16.13","01"
"0501208766","ENTLUEFTER","5.25","01"
"0501208844","ENTLUEFTER","4.80","01"
"0501208847","BREMSBAND","17.54","01"
"0501208862","SCHALTER","215.04","01"
"0501208881","BREMSBAND","16.26","01"
"0501208900","SCHALTER","154.88","01"
"0501208938","SCHALTER","450.56","01"
"0501209079","SCHALTER","897.28","01"
"0501209251","FILTER","18.56","01"
"0501209253","O-RING","1.86","01"
"0501209411","ARRETIERBUCHSE","7.62","01"
"0501209535","SCHALTER","372.48","01"
"0501209606","WAERMETAUSCHER","145.92","01"
"0501209688","INDUKTIVGEBER","45.70","01"
"0501209719","INDUKTIVGEBER","42.82","01"
"0501209749","FILTER","1.28","01"
"0501209800","HALTEBUEGEL","41.15","01"
"0501209875","DRUCKREGLER","82.56","01"
"0501209919","SCHALTER","30.91","01"
"0501209925","WAERMETAUSCHER","142.08","01"
"0501209948","DRUCKREGLER","58.11","01"
"0501209953","SCHALTER","124.16","01"
"0501209956","SCHALTER","294.40","01"
"0501209968","SCHALTER","204.80","01"
"0501209971","HALTEBUEGEL","10.30","01"
"0501209988","FREILAUF","62.91","01"
"0501210019","DRUCKREGLER","139.52","01"
"0501210060","DRUCKREGLER","62.98","01"
"0501210061","DRUCKREGLER","108.80","01"
"0501210101","BREMSBAND","24.51","01"
"0501210179","ENTLUEFTER","1.28","01"
"0501210217","TACHOANSCHL.ST.","36.42","01"
"0501210220","TACHOANSCHL.ST.","36.48","01"
"0501210238","SCHALTER","897.28","01"
"0501210280","SCHRAUBKAPPE","0.58","01"
"0501210388","FILTER","16.70","01"
"0501210474","DREHZAHLGEBER","25.98","01"
"0501210568","DREHZAHLGEBER","51.20","01"
"0501210596","DREHZAHLGEBER","41.41","01"
"0501210632","WAERMETAUSCHER","331.52","01"
"0501210664","TACHOANSCHL.ST.","42.24","01"
"0501210725","DRUCKREGLER","139.52","01"
"0501211036","SCHALTER","288.00","01"
"0501211043","FILTER","26.82","01"
"0501211253","SCHALTER","289.28","01"
"0501211272","BEHAELTER","26.75","01"
"0501211286","ENTLUEFTER","2.94","01"
"0501211935","DIFFERENTIAL","659.20","01"
"0501211936","DIFFERENTIAL","549.12","01"
"0501212190","FUEHRUNGSHUELSE","6.21","01"
"0501212202","TACHOANSCHL.ST.","20.99","01"
"0501212401","OELFILTER","27.01","01"
"0501212402","ADAPTER","5.89","01"
"0501212404","DIFFERENTIAL","488.96","01"
"0501212541","SCHALTER","163.84","01"
"0501212583","FILTER","0.96","01"
"0501212914","ENTLUEFTER","4.03","01"
"0501212931","ADAPTER","2.82","01"
"0501212940","ADAPTER","4.42","01"
"0501212941","ADAPTER","5.06","01"
"0501212967","KOLBEN","16.90","01"
"0501212974","OELFILTER","26.62","01"
"0501213014","DIFFERENTIAL","556.80","01"
"0501213025","OELKUEHLER","264.96","01"
"0501213244","ENTLUEFTERROHR","4.29","01"
"0501213271","ROHRLEITUNG","43.14","01"
"0501213272","ROHRLEITUNG","53.95","01"
"0501213359","OELFILTER","26.43","01"
"0501213414","MODUL","549.12","01"
"0501213959","DRUCKREGLER","42.88","01"
"0501213960","DRUCKREGLER","42.88","01"
"0501213961","ZYLINDER","135.68","01"
"0501214220","VERSCHL.DECKEL","2.11","01"
"0501214315","OELFILTER","25.09","01"
"0501214577","THERMOSTAT","170.24","01"
"0501214578","THERMOSTAT","170.24","01"
"0501214602","ADAPTER","3.71","01"
"0501214603","ADAPTER","3.58","01"
"0501214934","DIFFERENTIAL","619.52","01"
"0501214941","VERSCHL.SCHR.","1.54","01"
"0501215179","ENTLUEFTER","4.61","01"
"0501300915","ENTLUEFTER","2.11","01"
"0501305955","KABELKLEMME","1.28","01"
"0501306310","DICHTRING","4.29","01"
"0501306311","RECHTECKRING","1.98","01"
"0501306358","TACHOSCHNECKE","31.23","01"
"0501306677","DECKEL","6.40","01"
"0501306680","O-RING","6.14","01"
"0501306951","STELLSCHRAUBE","1.28","01"
"0501307300","KEG.ROLLENLAGER","20.16","01"
"0501307301","AUSSENRING","13.31","01"
"0501307341","SPANGE","1.28","01"
"0501307342","TACHORITZEL","25.79","01"
"0501307343","TACHOHUELSE","6.46","01"
"0501307682","TACHOSCHNECKE","3.39","01"
"0501307869","MAGNETVENTIL","207.36","01"
"0501308003","KABELKLEMME","1.28","01"
"0501308004","KABELKLEMME","1.28","01"
"0501308397","WELLENDICHTRING","2.43","01"
"0501308407","6KT.SCHRAUBE","1.28","01"
"0501308418","WELLENDICHTRING","112.64","01"
"0501308523","DRUCKFEDER","1.28","01"
"0501308528","STOESSEL","1.28","01"
"0501308531","TACHOSCHNECKE","22.08","01"
"0501308534","LAGERDECKEL","5.95","01"
"0501308535","KAPPE","1.28","01"
"0501308540","WELLENDICHTRING","9.54","01"
"0501308541","O-RING","1.28","01"
"0501308547","SCHEIBE","1.60","01"
"0501308593","STOPFEN","1.28","01"
"0501308594","STOPFEN","1.28","01"
"0501308608","SCHELLE","12.93","01"
"0501308643","VERSCHL.STOPFEN","1.28","01"
"0501308668","ABSCHIRMBLECH","3.14","01"
"0501308675","SICHERG.SCHEIBE","0.45","01"
"0501308763","ABSTUETZUNG","1.28","01"
"0501308857","SICHERUNGSBLECH","2.24","01"
"0501308879","SCHELLE","2.94","01"
"0501309005","DICHTUNG","8.32","01"
"0501309006","DICHTUNG","6.98","01"
"0501309151","OELROHR","7.04","01"
"0501309195","VERSCHLUSSKAPPE","1.28","01"
"0501309257","RECHTECKRING","9.66","01"
"0501309356","DICHTRING","3.14","01"
"0501309551","ANTRIEBSWELLE","74.24","01"
"0501309552","KAPPE","1.28","01"
"0501309853","TACHOSCHNECKE","20.48","01"
"0501310055","TACHOSCHNECKE","23.68","01"
"0501310320","SCHALTER","136.96","01"
"0501310321","SCHALTER","130.56","01"
"0501310322","SCHALTER","94.08","01"
"0501310394","TACHORITZEL","4.80","01"
"0501310401","INDUKTIVGEBER","25.79","01"
"0501310451","TACHOSCHNECKE","2.82","01"
"0501310610","SCHLAUCHHALTER","1.28","01"
"0501310661","GEHAEUSE","0.58","01"
"0501310662","GEHAEUSE","0.90","01"
"0501310663","GEHAEUSE","0.77","01"
"0501310721","SCHELLE","1.54","01"
"0501310763","DICHTUNG","3.78","01"
"0501310764","DICHTUNG","4.48","01"
"0501310808","WANDLERGLOCKE","257.28","01"
"0501310849","SIEB","16.13","01"
"0501310912","SCHALTER","67.20","01"
"0501310999","USITRING","1.28","01"
"0501311020","WINKELSCHEIBE","1.86","01"
"0501311070","VERSCHLUSSKAPPE","1.28","01"
"0501311086","INDUKTIVGEBER","29.31","01"
"0501311217","SIEB","1.28","01"
"0501311246","GEHAEUSE","1.28","01"
"0501311347","ENTLUEFTER","3.71","01"
"0501311459","SCHALTER","94.08","01"
"0501311460","SCHALTER","94.08","01"
"0501311474","MAGNETRING","6.14","01"
"0501311497","OELSIEB","13.95","01"
"0501311515","TACHORITZEL","7.30","01"
"0501311516","TACHOSCHNECKE","26.94","01"
"0501311525","LAGERBUCHSE","2.37","01"
"0501311538","LAGERBUCHSE","2.56","01"
"0501311552","LAGERBUCHSE","1.02","01"
"0501311626","HEBEL","19.20","01"
"0501311653","SIEB","1.09","01"
"0501311813","LAGERBUCHSE","1.09","01"
"0501311843","DRUCKREGLER","222.72","01"
"0501312161","SCHRAUBKAPPE","1.28","01"
"0501312305","SCHUTZKAPPE","1.28","01"
"0501312434","KLAMMER","1.28","01"
"0501312435","KABELKLEMME","1.28","01"
"0501312439","LAGERBUCHSE","1.28","01"
"0501312446","O-RING","1.09","01"
"0501312839","LAGERBUCHSE","3.39","01"
"0501312862","Befestigungsmut","9.60","01"
"0501312863","MUTTER","8.64","01"
"0501312897","STAUBKAPPE","0.70","01"
"0501312903","TELLERFEDER","9.79","01"
"0501312904","TELLERFEDER","13.44","01"
"0501312906","TELLERFEDER","11.65","01"
"0501313067","VERSCHL.STOPFEN","3.01","01"
"0501313068","VERSCHL.STOPFEN","2.94","01"
"0501313167","HALTEBLECH","16.00","01"
"0501313177","SIEB","2.75","01"
"0501313183","GUMMIDICHTUNG","1.28","01"
"0501313372","MAGNETVENTIL","167.68","01"
"0501313406","SCHALTER","39.10","01"
"0501313410","SPANNHUELSE","1.28","01"
"0501313411","HALTER","1.28","01"
"0501313477","MAGNETRING","6.40","01"
"0501313484","O-RING","1.28","01"
"0501313506","MAGNETVENTIL","34.50","01"
"0501313514","SCHUTZKAPPE","1.28","01"
"0501313569","BUCHSE","3.52","01"
"0501313570","TELLERFEDER","11.46","01"
"0501313571","TELLERFEDER","11.46","01"
"0501313572","TELLERFEDER","13.44","01"
"0501313573","TELLERFEDER","8.77","01"
"0501313574","TELLERFEDER","5.25","01"
"0501313575","TELLERFEDER","8.32","01"
"0501313580","KOLBEN","24.51","01"
"0501313586","SCHLAUCH","7.23","01"
"0501313672","WINKELSCHEIBE","2.05","01"
"0501313673","WINKELSCHEIBE","1.28","01"
"0501313674","WINKELSCHEIBE","1.28","01"
"0501313675","WINKELSCHEIBE","1.28","01"
"0501313691","DICHTUNG","10.43","01"
"0501313694","RECHTECKRING","2.62","01"
"0501313730","AXIALSCHEIBE","1.28","01"
"0501313733","ANLAUFSCHEIBE","2.11","01"
"0501313735","AXIALSCHEIBE","1.92","01"
"0501313796","INDUKTIVGEBER","69.12","01"
"0501313800","MAGNET","9.54","01"
"0501313993","KABELKLEMME","1.28","01"
"0501314021","BUCHSE","0.77","01"
"0501314023","BUCHSE","1.02","01"
"0501314025","BUCHSE","2.82","01"
"0501314065","VERSCHL.STOPFEN","1.28","01"
"0501314345","SCHRAUBE","1.54","01"
"0501314424","TELLERFEDER","3.58","01"
"0501314466","SCHRAUBE","0.90","01"
"0501314492","HALTEKLAMMER","1.28","01"
"0501314578","DICHTRING","1.34","01"
"0501314585","VERSCHLUSSKAPPE","2.05","01"
"0501314606","TELLERFEDER","11.33","01"
"0501314638","FREILAUF","42.37","01"
"0501314642","WINKELSCHEIBE","1.28","01"
"0501314645","GUMMITEIL","4.42","01"
"0501314708","TELLERFEDER","5.06","01"
"0501314748","MAGNETVENTIL","29.76","01"
"0501314754","KOLBEN","20.93","01"
"0501314765","FEDERLAMELLE","3.14","01"
"0501314768","FEDERLAMELLE","11.65","01"
"0501314780","ABDECKKAPPE","1.28","01"
"0501314809","ENTLUEFT.DECKEL","0.51","01"
"0501314851","ENTLUEFTERROHR","2.11","01"
"0501314858","TELLERFEDER","7.55","01"
"0501314899","DICHTUNG","8.70","01"
"0501314980","DICHTHUELSE","2.30","01"
"0501314981","DICHTHUELSE","1.28","01"
"0501314984","BOLZEN","2.82","01"
"0501315012","MAGNETRING","4.61","01"
"0501315033","KLEMME","1.28","01"
"0501315053","TELLERFEDER","20.99","01"
"0501315055","KLAMMER","1.28","01"
"0501315073","DICHTRING","1.66","01"
"0501315117","TELLERFEDER","3.78","01"
"0501315118","VERSCHL.SCHR.","1.79","01"
"0501315119","VERSCHL.SCHR.","6.14","01"
"0501315129","BUCHSE","1.98","01"
"0501315132","STOPFEN","1.28","01"
"0501315134","STOPFEN","1.47","01"
"0501315137","HALTER","1.28","01"
"0501315182","WELLSCHEIBE","4.48","01"
"0501315183","FILTER","19.26","01"
"0501315184","FILTER","18.37","01"
"0501315320","TELLERFEDER","4.54","01"
"0501315340","OELROHR","11.01","01"
"0501315341","OELROHR","8.90","01"
"0501315342","OELROHR","12.67","01"
"0501315343","OELROHR","12.16","01"
"0501315344","OELROHR","7.87","01"
"0501315346","ROHR","12.54","01"
"0501315427","TELLERFEDER","5.89","01"
"0501315430","WELLFEDER","6.78","01"
"0501315431","KABELKLEMME","1.28","01"
"0501315432","SAUGROHR","4.03","01"
"0501315455","VERSCHL.STOPFEN","1.28","01"
"0501315488","WELLFEDER","6.34","01"
"0501315493","TELLERFEDER","4.35","01"
"0501315494","TELLERFEDER","6.40","01"
"0501315497","KLEBESCHILD","1.28","01"
"0501315504","DICHTHUELSE","1.86","01"
"0501315546","FILTER","4.35","01"
"0501315573","DIFFERENTIAL","812.80","01"
"0501315643","STOPFEN","1.28","01"
"0501315752","MAGNETVENTIL","31.17","01"
"0501315814","KLEBESCHILD","1.28","01"
"0501315821","DICHTUNG","2.62","01"
"0501315829","TACHORITZEL","16.64","01"
"0501315919","TELLERFEDER","5.38","01"
"0501315922","TELLERFEDER","5.25","01"
"0501315923","TELLERFEDER","4.48","01"
"0501315926","TELLERFEDER","4.67","01"
"0501315929","TELLERFEDER","6.34","01"
"0501315931","TELLERFEDER","4.80","01"
"0501315932","TELLERFEDER","7.30","01"
"0501315942","MAGNETVENTIL","28.22","01"
"0501315943","WELLFEDER","4.74","01"
"0501315965","OELROHR","10.94","01"
"0501316032","DICHTUNG","2.05","01"
"0501316036","MAGNETVENTIL","25.60","01"
"0501316038","KLEBESCHILD","1.34","01"
"0501316059","STAUBKAPPE","1.54","01"
"0501316134","KOLBEN","24.45","01"
"0501316138","KAPPE","1.28","01"
"0501316145","RITZEL","13.89","01"
"0501316182","WELLFEDER","7.55","01"
"0501316203","DECKEL","2.62","01"
"0501316234","SCHEIBE","1.28","01"
"0501316280","WELLFEDER","4.42","01"
"0501316281","WELLFEDER","4.67","01"
"0501316282","Wellfeder","4.35","01"
"0501316283","WELLFEDER","4.54","01"
"0501316284","WELLFEDER","3.84","01"
"0501316285","TELLERFEDER","6.27","01"
"0501316463","MAGNETVENTIL","26.88","01"
"0501316609","WELLFEDER","5.95","01"
"0501316666","VERSCHL.STOPFEN","0.45","01"
"0501316760","WELLFEDER","4.16","01"
"0501316761","WELLFEDER","4.16","01"
"0501316967","MAGNETVENTIL","27.07","01"
"0501317553","AXIALSCHEIBE","0.83","01"
"0501317564","TACHORITZEL","16.32","01"
"0501317694","TELLERFEDER","6.27","01"
"0501317696","ABDECKKAPPE","0.45","01"
"0501317775","SPRENGRING","0.64","01"
"0501317781","POSIT.SCHALTER","76.80","01"
"0501317914","VERSCHL.STOPFEN","0.45","01"
"0501317994","POSIT.SCHALTER","85.12","01"
"0501318015","POSIT.SCHALTER","76.16","01"
"0501318571","TELLERFEDER","4.10","01"
"0501318572","VERSCHL.SCHR.","1.34","01"
"0501318717","SCHUTZKAPPE","0.45","01"
"0501318771","SCHUTZKAPPE","0.70","01"
"0501318892","TELLERFEDER","4.03","01"
"0501318899","HALTEBLECH","0.45","01"
"0501318900","ENTLUEFTERROHR","0.70","01"
"0501318901","KABELKLEMME","0.96","01"
"0501318903","KABELKLEMME","0.70","01"
"0501318943","TELLERFEDER","3.71","01"
"0501318958","DICHTUNG","10.82","01"
"0501318960","VERSCHL.SCHR.","1.73","01"
"0501319012","O-RING","0.45","01"
"0501319031","KABELKLEMME","1.34","01"
"0501319037","MAGNETVENTIL","29.95","01"
"0501319081","WELLFEDER","6.14","01"
"0501319082","WELLFEDER","5.82","01"
"0501319142","POSIT.SCHALTER","102.40","01"
"0501319155","TELLERFEDER","4.42","01"
"0501319191","POSIT.SCHALTER","104.32","01"
"0501319248","TELLERFEDER","3.07","01"
"0501319270","TELLERFEDER","7.55","01"
"0501319279","DICHTHUELSE","3.97","01"
"0501319280","DICHTHUELSE","4.61","01"
"0501319281","DICHTHUELSE","4.86","01"
"0501319430","DICHTRING","1.92","01"
"0501319925","POSIT.SCHALTER","107.52","01"
"0501319926","POSIT.SCHALTER","130.56","01"
"0501320050","BUNDMUTTER","2.05","01"
"0501320086","DICHTRING","1.79","01"
"0501320186","DICHTUNG","0.64","01"
"0501320187","DICHTUNG","0.64","01"
"0501320264","KABELKLEMME","0.45","01"
"0501320279","KABELKLEMME","0.45","01"
"0501320289","DICHTUNG","45.70","01"
"0501320356","VERSCHL.STOPFEN","0.45","01"
"0501320396","SPANNHUELSE","0.45","01"
"0501320452","POSIT.SCHALTER","145.92","01"
"0501320476","PROFILDICHTRING","4.10","01"
"0501320477","PROFILDICHTRING","5.38","01"
"0501320479","STOPFEN","0.45","01"
"0501320519","POSIT.SCHALTER","152.32","01"
"0501320560","OELFANGSCHALE","38.02","01"
"0501320617","STOPFEN","0.45","01"
"0501320754","POSIT.SCHALTER","224.00","01"
"0501320835","TELLERFEDER","3.14","01"
"0501320894","KONDENSATOR","10.75","01"
"0501320907","WELLFEDER","6.21","01"
"0501320968","DICHTUNG","12.29","01"
"0501320984","DICHTUNG","11.46","01"
"0501321551","KLEBESCHILD","4.74","01"
"0501321556","OELWANNE","87.04","01"
"0501321606","STOPFEN","0.45","01"
"0501321759","BUNDMUTTER","2.37","01"
"0501321902","POSIT.SCHALTER","250.88","01"
"0501321903","POSIT.SCHALTER","279.04","01"
"0501321910","SPANNSTIFT","3.01","01"
"0501321911","KABELFUEHRUNG","3.20","01"
"0501321921","VERSCHL.SCHR.","1.09","01"
"0501321922","VERSCHL.SCHR.","2.05","01"
"0501321992","KLEBESCHILD","1.41","01"
"0501322046","ENTLUEFTER","11.01","01"
"0501322052","VERSCHL.STOPFEN","0.64","01"
"0501322075","SCHUTZKAPPE","0.64","01"
"0501322077","DICHTUNG","21.18","01"
"0501322078","DICHTUNG","20.61","01"
"0501322083","SCHUTZKAPPE","0.70","01"
"0501322100","STOPFEN","0.64","01"
"0501322155","DICHTUNG","21.63","01"
"0501322223","STOPFEN","0.45","01"
"0501322243","OELWANNE","113.92","01"
"0501322611","DICHTRING","1.86","01"
"0501322843","ENTLUEFTERROHR","0.96","01"
"0501322872","KABELKLEMME","0.96","01"
"0501322874","HALTEBLECH","0.70","01"
"0501323084","DICHTUNG","13.76","01"
"0630001014","SCHEIBE","0.13","01"
"0630001076","SCHEIBE 6,4","0.32","01"
"0630001093","SCHEIBE","1.28","01"
"0630004002","PASS-SCHEIBE","0.26","01"
"0630004165","PASS-SCHEIBE","0.13","01"
"0630050014","USITRING","2.94","01"
"0630050030","USITRING","1.41","01"
"0630302010","FEDERSCHEIBE","0.45","01"
"0630302012","FEDERSCHEIBE","0.06","01"
"0630302030","FEDERSCHEIBE","0.26","01"
"0630302047","FEDERSCHEIBE","1.09","01"
"0630302090","FEDERSCHEIBE","0.26","01"
"0630361068","VERSCHL.DECKEL","1.02","01"
"0630501011","SICHERUNGSRING","0.19","01"
"0630501020","SICHERUNGSRING","0.64","01"
"0630501025","RETAINING RING","0.32","01"
"0630501038","SICHERUNGSRING","0.51","01"
"0630502029","SICHERUNGSRING","2.11","01"
"0630502032","SICHERUNGSRING","1.54","01"
"0630502036","SICHERUNGSRING","2.88","01"
"0630502078","SICHERUNGSRING","0.51","01"
"0630502079","SICHERUNGSRING","0.51","01"
"0630502104","SICHERUNGSRING","3.52","01"
"0630503012","SPRENGRING","2.24","01"
"0630503014","SPRENGRING","0.83","01"
"0630503028","SPRENGRING","0.45","01"
"0630503036","SPRENGRING","0.45","01"
"0630504003","SICHERG.SCHEIBE","0.06","01"
"0630513007","SPRENGRING","0.51","01"
"0630513016","SPRENGRING","0.51","01"
"0630513017","SPRENGRING","0.51","01"
"0630513031","SNAP RING SW 30","0.26","01"
"0630513037","SPRENGRING","0.32","01"
"0630513074","SPRENGRING","1.73","01"
"0630513130","SPRENGRING","0.38","01"
"0630513136","SPRENGRING","0.45","01"
"0630513186","SPRENGRING","0.38","01"
"0630525044","SL SICHERUNG","2.56","01"
"0630531031","SICHERUNGSRING","1.28","01"
"0630531043","SICHERUNGSRING","2.24","01"
"0630531057","SICHERUNGSRING","0.83","01"
"0630531205","SICHERG.SCHEIBE","1.28","01"
"0630531209","HALBMONDRING","0.45","01"
"0630531367","SICHERG.SCHEIBE","0.51","01"
"0630531397","HALBMONDRING","1.28","01"
"0630531398","SCHLIESSRING","1.28","01"
"0630532001","V-RING","1.47","01"
"0630532044","SICHERUNGSRING","5.50","01"
"0630532054","SICHERUNGSRING","2.05","01"
"0630532189","ZACKENRING","1.28","01"
"0630532800","SICHERUNGSRING","1.28","01"
"0631302165","ZYLINDERSTIFT","1.28","01"
"0631306043","ZYLINDERSTIFT","1.28","01"
"0631306044","ZYLINDERSTIFT","1.02","01"
"0631306045","ZYLINDERSTIFT","1.28","01"
"0631306064","ZYLINDERSTIFT","0.45","01"
"0631306071","ZYLINDERSTIFT","1.34","01"
"0631306078","ZYLINDERSTIFT","0.58","01"
"0631306123","ZYLINDERSTIFT","0.58","01"
"0631306184","ZYLINDERSTIFT","0.45","01"
"0631306721","ZYLINDERSTIFT","0.58","01"
"0631306788","ZYLINDERSTIFT","0.96","01"
"0631329010","SPANNSTIFT","0.45","01"
"0631329015","SPANNSTIFT","0.26","01"
"0631329020","SPANNSTIFT","0.19","01"
"0631329049","SLOTTED PIN  5X","0.19","01"
"0631329052","SPANNSTIFT","0.45","01"
"0631329054","SPANNSTIFT 5 X","0.26","01"
"0631329151","SPANNSTIFT","0.13","01"
"0631330104","SPANNSTIFT","1.28","01"
"0631330148","SPANNSTIFT","1.28","01"
"0631330154","SPANNSTIFT","1.28","01"
"0632201012","SCHELLE","0.45","01"
"0632311318","SCHLAUCHKLEMME","1.28","01"
"0632311372","SCHLAUCHKLEMME","0.70","01"
"0632311601","SCHLAUCHSCHELLE","2.82","01"
"0632702871","SCHLAUCH","16.45","01"
"0634300040","WELLENDICHTRING","7.87","01"
"0634306193","O-RING","0.83","01"
"0634313172","O-RING","2.05","01"
"0634313246","O-RING","27.71","01"
"0634313430","O-RING","1.28","01"
"0634316523","O-RING","0.83","01"
"0634801057","DICHTRING","0.19","01"
"0634801097","DICHTRING","0.51","01"
"0634801146","DICHTRING","0.38","01"
"0634801205","DICHTRING A 12","0.32","01"
"0634801217","DICHTRING","0.26","01"
"0634801219","DICHTRING","0.32","01"
"0634801281","DICHTRING","1.47","01"
"0634801287","DICHTRING","1.28","01"
"0634801302","DICHTRING","0.13","01"
"0634801308","DICHTRING","0.51","01"
"0634801323","DICHTRING   MON","1.28","01"
"0635290026","AXIALSCHEIBE","0.45","01"
"0635290065","AXIALSCHEIBE","0.45","01"
"0635290066","Axiallager","1.28","01"
"0635300040","NADELKRANZ","6.53","01"
"0635301520","NADELLAGER","36.80","01"
"0635302051","AXIALNADELKRANZ","1.47","01"
"0635302090","AXIALNADELLAGER","2.24","01"
"0635302106","AXIALNADELKRANZ","1.54","01"
"0635302119","AXIALNADELLAGER","3.65","01"
"0635303058","NADELHUELSE","9.28","01"
"0635303113","NADELHUELSE","16.77","01"
"0635330013","KUGELLAGER","30.78","01"
"0635331212","KUGELLAGER","20.99","01"
"0635331218","KUGELLAGER","24.32","01"
"0635331241","KUGELLAGER","54.91","01"
"0635332050","KUGELLAGER","65.92","01"
"0635373002","ROLLER BEARING","50.56","01"
"0635470142","ZYLINDERROLLE","0.36","03"
"0635470145","NADELROLLE","1.28","01"
"0635490016","NADELROLLE","0.45","01"
"0635900837","KUGELLAGER","9.28","01"
"0636010071","6KT.SCHRAUBE","0.51","01"
"0636010084","6KT.SCHRAUBE","1.34","01"
"0636010123","6KT.SCHRAUBE","0.96","01"
